59319634674.48504,10099441495.991335,0.0,0.0,0.0,0.0,-118953286017.22705,0.0,0.0,-42094660787.18101,0.0,0.0,0.0,21783470330.423393
0.0,-9078450571.171959,0.0,0.0,0.0,24129357550.726345,0.0,15742775097.70903,-11552028385.083261,27970050039.2986,-11538195194.275433,11366692125.17353,0.0,0.0
0.0,17829336094.342506,-14379543884.43441,0.0,0.0,0.0,0.0,0.0,2996752453.2325587,0.0,541031281.9791737,0.0,0.0,11900668254.34708
0.0,0.0,0.0,-3309924986.089757,0.0,-8863530451.361015,-1776843265.261745,2080598259.0062938,8348263040.8752365,0.0,2974916534.90514,0.0,-5535691285.273151,0.0
2543872658.830987,1623770645.189518,-286158189.8705243,0.0,1584895324.3311758,0.0,0.0,0.0,0.0,0.0,1702993778.620336,-4510410504.709152,0.0,0.0
1203461434.8363552,-1166277491.1463203,0.0,248921326.95421094,-128196658.19261628,-1255661636.9047556,0.0,0.0,0.0,-525438815.3785672,-181975694.17671078,0.0,-355176079.311615,0.0
377280645.6260884,-345133550.27212286,0.0,0.0,0.0,0.0,0.0,179438976.0445701,0.0,718284649.9588019,103338172.60989739,0.0,-49017010.50337111,0.0
-2351411.7537372857,0.0,0.0,0.0,-110541065.64274524,55152234.470165,107449542.83488755,0.0,0.0,0.0,39296820.14718607,48242607.83352135,91041953.45193523,222703699.70755893
-23833628.683398664,0.0,0.0,42012422.64184231,9482221.950525414,0.0,49568164.568537146,0.0,0.0,65940418.99731927,-28366759.70920203,0.0,0.0,36356830.9259215
25214714.206846077,0.0,0.0,43530214.056565434,14285277.096995087,0.0,0.0,0.0,27349130.207394194,0.0,0.0,15337764.307882003,0.0,0.0
-4398290.918405256,18133566.07459458,301823.9604177023,0.0,-2745566.2767748777,3477614.39313752,8042084.890207507,7317324.181551619,0.0,0.0,0.0,14333072.204377754,-6761906.16760771,-5756219.414172795
0.0,-1433436.9657024243,-1174252.1423865694,-998697.4859223797,-2927425.383079161,0.0,-1383853.5016278073,2429665.9072776474,-2541173.275402437,947169.9843423954,0.0,5821891.343468483,0.0,3072894.5201533036
0.0,-43480.72968914576,0.0,-824263.4480021067,-1052952.0635444517,-323500.13082424505,0.0,-48135.08215425591,0.0,468604.9367074385,0.0,132445.29610819393,952339.9751635655,2368784.514174147
0.0,675069.7401338221,0.0,-62784.8351368109,111912.4615985982,0.0,0.0,0.0,446498.1742239687,-227206.6838133178,0.0,-161419.01602322582,0.0,593977.5147997756
-141265.7737050631,209663.84103756092,0.0,370865.43509885867,0.0,0.0,72510.51372900601,205124.26653804444,-55249.83854948379,8496.301395745046,0.0,0.0,134099.71948833318,0.0
-61481.437073938694,-2988.8208846075177,0.0,51648.67854817984,0.0,0.0,0.0,54299.57113079238,-16764.260020889567,54990.67706189155,0.0,58728.987803154356,-31001.019600204927,50706.71251359528
7560.756822727716,0.0,0.0,0.0,998.891892886216,8527.056185134057,0.0,0.0,19717.0031412892,15614.318009951765,12183.446154469573,9946.346969108052,-12497.109007657262,-16000.708550772595
7298.3271430260975,2504.389905836942,-3154.546435628711,0.0,-1322.3788659425531,12311.979112429632,0.0,0.0,-2150.7536527261987,0.0,0.0,0.0,6893.54799006527,0.0
0.0,0.0,0.0,2465.5932422865917,0.0,-2573.030273246101,0.0,0.0,0.0,-583.6066374158444,0.0,0.0,0.0,4903.694508620949
0.0,0.0,0.0,0.0,89.24679347918322,0.0,1057.2444708719986,0.0,0.0,0.0,0.0,255.63655392387517,3082.5135326865857,0.0
21.19531050031955,35.52169236305424,0.0,0.0,-205.58552580390258,611.057475849893,0.0,0.0,0.0,98.11496242530205,527.3011999268901,-637.1284456143767,0.0,824.2137881699045
110.96176932703581,25.36654919607457,106.60841296911504,244.5232239552157,127.55671134137543,-127.21170268317496,0.0,0.0,39.84268607425126,131.32557415274303,235.7923331931017,-94.13557400380819,0.0,-5.8234930932109314
0.0,0.0,-21.003587257066357,0.0,87.06791246933648,0.0,0.0,0.0,0.0,0.0,14.670587729140257,68.54435261254497,0.0,0.0
-51.12044141761392,0.0,-2.8397501275684416,38.591142572743,0.0,99.59252053120706,23.092767506275266,0.0,0.0,-7.4541526274453105,31.228478821403893,-42.883366865299315,0.0,-19.346281196171503
-3.9059443515651227,0.0,0.0,38.38039622268129,19.411951072990888,-21.557554044658225,0.0,0.0,0.0,0.0,39.855410168349856,0.0,0.0,0.0
-1.3847084756462218,-6.695672030948887,0.0,0.0,0.0,3.9933884485398794,3.786808996960182,0.0,0.0,22.043585204081246,0.0,7.16519477377451,3.6203229726985167,0.0
1.4103655417442191,0.0,0.0,0.0,0.0,5.5076255810325385,2.752914695815467,0.0,0.0,0.9508512899852886,2.289573081727648,0.0,2.8531783662359915,-1.3270627741588967
0.19323913753032684,0.0,1.3303357064723969,0.0,0.0,1.0174506306648254,-1.0423799753189087,1.4750023484230042,0.0,0.0,0.0,1.2334208190441132,0.0,0.0
0.0,0.0,1.0,-1.0
